,taxon_name_w_authors,201807_accepted_name_w_author,202406_taxon_name_w_authors,202406_chained_accepted_name_w_author,202406_chained_accepted_species,202406_direct_accepted_name_w_author,202406_direct_accepted_species
488396,Crocus vernus var. gloriana Sabine,Crocus vernus (L.) Hill,Crocus vernus (L.) Hill,Crocus vernus (L.) Hill,Crocus vernus,Crocus duplex Weston,Crocus duplex
488397,Crocus vernus var. propinquus Sabine,Crocus vernus (L.) Hill,Crocus vernus (L.) Hill,Crocus vernus (L.) Hill,Crocus vernus,Crocus duplex Weston,Crocus duplex
488398,Crocus vernus var. dentosus Sabine,Crocus vernus (L.) Hill,Crocus vernus (L.) Hill,Crocus vernus (L.) Hill,Crocus vernus,Crocus duplex Weston,Crocus duplex
488399,Crocus vernus var. bicolor Sabine,Crocus vernus (L.) Hill,Crocus vernus (L.) Hill,Crocus vernus (L.) Hill,Crocus vernus,Crocus duplex Weston,Crocus duplex
488400,Crocus vernus var. reticulatus Sabine,Crocus vernus (L.) Hill,Crocus vernus (L.) Hill,Crocus vernus (L.) Hill,Crocus vernus,Crocus duplex Weston,Crocus duplex
488401,Crocus vernus var. griseus Sabine,Crocus vernus (L.) Hill,Crocus vernus (L.) Hill,Crocus vernus (L.) Hill,Crocus vernus,Crocus duplex Weston,Crocus duplex
488402,Crocus vernus var. pectinatus Sabine,Crocus vernus (L.) Hill,Crocus vernus (L.) Hill,Crocus vernus (L.) Hill,Crocus vernus,Crocus duplex Weston,Crocus duplex
488403,Crocus vernus var. incurvus Sabine,Crocus vernus (L.) Hill,Crocus vernus (L.) Hill,Crocus vernus (L.) Hill,Crocus vernus,Crocus duplex Weston,Crocus duplex
488404,Crocus vernus var. lineellus Sabine,Crocus vernus (L.) Hill,Crocus vernus (L.) Hill,Crocus vernus (L.) Hill,Crocus vernus,Crocus duplex Weston,Crocus duplex
488405,Crocus vernus var. obesus Sabine,Crocus vernus (L.) Hill,Crocus vernus (L.) Hill,Crocus vernus (L.) Hill,Crocus vernus,Crocus duplex Weston,Crocus duplex
488406,Crocus vernus var. crassus Sabine,Crocus vernus (L.) Hill,Crocus vernus (L.) Hill,Crocus vernus (L.) Hill,Crocus vernus,Crocus duplex Weston,Crocus duplex
488407,Crocus vernus var. andersonii Sabine,Crocus vernus (L.) Hill,Crocus vernus (L.) Hill,Crocus vernus (L.) Hill,Crocus vernus,Crocus duplex Weston,Crocus duplex
488408,Crocus vernus var. parvulus Sabine,Crocus vernus (L.) Hill,Crocus vernus (L.) Hill,Crocus vernus (L.) Hill,Crocus vernus,Crocus duplex Weston,Crocus duplex
488409,Crocus vernus var. trilineatus Sabine,Crocus vernus (L.) Hill,Crocus vernus (L.) Hill,Crocus vernus (L.) Hill,Crocus vernus,Crocus duplex Weston,Crocus duplex
488410,Crocus vernus var. obsoletus Sabine,Crocus vernus (L.) Hill,Crocus vernus (L.) Hill,Crocus vernus (L.) Hill,Crocus vernus,Crocus duplex Weston,Crocus duplex
488411,Crocus vernus var. albus-major Sabine,Crocus vernus (L.) Hill,Crocus vernus (L.) Hill,Crocus vernus (L.) Hill,Crocus vernus,Crocus duplex Weston,Crocus duplex
488413,Crocus vernus var. albus-minor Sabine,Crocus vernus (L.) Hill,Crocus vernus (L.) Hill,Crocus vernus (L.) Hill,Crocus vernus,Crocus duplex Weston,Crocus duplex
488414,Crocus vernus var. delectus Sabine,Crocus vernus (L.) Hill,Crocus vernus (L.) Hill,Crocus vernus (L.) Hill,Crocus vernus,Crocus duplex Weston,Crocus duplex
488415,Crocus vernus var. neapolitanus Ker Gawl.,Crocus imperati Ten.,Crocus imperati Ten.,Crocus imperati Ten.,Crocus imperati,Crocus neapolitanus (Ker Gawl.) Loisel.,Crocus neapolitanus
488416,Crocus vernus var. alpinus Sabine,Crocus vernus (L.) Hill,Crocus vernus (L.) Hill,Crocus vernus (L.) Hill,Crocus vernus,Crocus duplex Weston,Crocus duplex
488417,Crocus vernus var. aprilis Sabine,Crocus vernus (L.) Hill,Crocus vernus (L.) Hill,Crocus vernus (L.) Hill,Crocus vernus,Crocus duplex Weston,Crocus duplex
488418,Crocus vernus var. tardiflorus Sabine,Crocus vernus (L.) Hill,Crocus vernus (L.) Hill,Crocus vernus (L.) Hill,Crocus vernus,Crocus duplex Weston,Crocus duplex
488433,Crocus vernus var. podolicus Herb.,Crocus vernus (L.) Hill,Crocus vernus (L.) Hill,Crocus vernus (L.) Hill,Crocus vernus,Crocus duplex Weston,Crocus duplex
488436,Crocus vernus var. communis Herb.,Crocus vernus (L.) Hill,Crocus vernus (L.) Hill,Crocus vernus (L.) Hill,Crocus vernus,Crocus duplex Weston,Crocus duplex
488437,Crocus vernus var. nivigena (Herb.) Herb.,Crocus vernus (L.) Hill,Crocus vernus (L.) Hill,Crocus vernus (L.) Hill,Crocus vernus,Crocus duplex Weston,Crocus duplex
488438,Crocus nivigena Herb.,Crocus vernus (L.) Hill,Crocus vernus (L.) Hill,Crocus vernus (L.) Hill,Crocus vernus,Crocus duplex Weston,Crocus duplex
488440,Crocus vernus var. lusitanicus Herb.,Crocus vernus (L.) Hill,Crocus vernus (L.) Hill,Crocus vernus (L.) Hill,Crocus vernus,Crocus duplex Weston,Crocus duplex
488457,Hedychium coronarium var. flavum (Roxb.) Baker,Hedychium flavum Roxb.,Hedychium flavum Roxb.,Hedychium flavum Roxb.,Hedychium flavum,Hedychium coronarium var. flavum (Roxb.) Baker,Hedychium coronarium
488516,Ophrys arachnites var. obscura (Beck) Nyman,Ophrys fuciflora (F.W.Schmidt) Moench,Ophrys fuciflora (F.W.Schmidt) Moench,Ophrys holosericea subsp. holosericea ,Ophrys holosericea,Ophrys × arachnitiformis Gren. & M.Philippe,Ophrys arachnitiformis
488525,Trichonema purpurascens var. virescens Merino,Romulea ramiflora Ten.,Romulea ramiflora Ten.,Romulea ramiflora Ten.,Romulea ramiflora,Romulea × viridis Pau ex Bég.,Romulea viridis
488526,Romulea clusiana var. serotina Samp.,Romulea bulbocodium (L.) Sebast. & Mauri,Romulea bulbocodium (L.) Sebast. & Mauri,Romulea bulbocodium (L.) Sebast. & Mauri,Romulea bulbocodium,Romulea clusiana (Lange) Nyman,Romulea clusiana
488695,Vanda denisoniana var. tessellata Guillaumin,Vanda denisoniana Benson & Rchb.f.,Vanda denisoniana Benson & Rchb.f.,Vanda denisoniana Benson & Rchb.f.,Vanda denisoniana,Vanda brunnea Rchb.f.,Vanda brunnea
488770,Leonurus cardiaca var. canescens (Dumort.) T.Durand,Leonurus cardiaca L.,Leonurus cardiaca L.,Leonurus cardiaca L.,Leonurus cardiaca,Leonurus quinquelobatus Gilib.,Leonurus quinquelobatus
489134,Kyllinga brevifolia var. intermedia (R.Br.) Kük.,Kyllinga brevifolia Rottb.,Kyllinga brevifolia Rottb.,Cyperus brevifolius (Rottb.) Hassk.,Cyperus brevifolius,Cyperus sphaeroideus L.A.S.Johnson & O.D.Evans,Cyperus sphaeroideus
489139,Fimbristylis hispidula var. glabra Kük.,Bulbostylis hispidula (Vahl) R.W.Haines,Bulbostylis hispidula (Vahl) R.W.Haines,Bulbostylis hispidula (Vahl) R.W.Haines,Bulbostylis hispidula,Bulbostylis viridecarinata (De Wild.) Goetgh.,Bulbostylis viridecarinata
489149,Carex planiculmis var. urasawae Ohwi,Carex planiculmis Kom.,Carex planiculmis Kom.,Carex planiculmis Kom.,Carex planiculmis,Carex albidibasis T.Koyama,Carex albidibasis
489192,Carex lasiolepis var. lata Ohwi,Carex holotricha Ohwi,Carex holotricha Ohwi,Carex holotricha Ohwi,Carex holotricha,Carex lasiolepis Franch.,Carex lasiolepis
489193,Carex leucochlora var. subglabra V.N.Vassil.,Carex breviculmis R.Br.,Carex breviculmis R.Br.,Carex breviculmis R.Br.,Carex breviculmis,Carex leucochlora var. leucochlora ,Carex leucochlora
489228,Goodyera foliosa var. laevis Finet,Goodyera foliosa (Lindl.) Benth. ex C.B.Clarke,Goodyera foliosa (Lindl.) Benth. ex C.B.Clarke,Goodyera foliosa (Lindl.) Benth. ex C.B.Clarke,Goodyera foliosa,Goodyera henryi Rolfe,Goodyera henryi
489232,Gymnadenia gracilis var. angustifolia Finet,Amitostigma gracile (Blume) Schltr.,Amitostigma gracile (Blume) Schltr.,"Hemipilia gracilis (Blume) Y.Tang, H.Peng & T.Yukawa",Hemipilia gracilis,"Hemipilia kinoshitai (Makino) Y.Tang, H.Peng & T.Yukawa",Hemipilia kinoshitai
489441,Corylus iberica var. glandulosa Kem.-Nath.,Corylus colchica Albov,Corylus colchica Albov,Corylus colchica Albov,Corylus colchica,Corylus colurna L.,Corylus colurna
489442,Corylus iberica Wittm. ex Kem.-Nath.,Corylus colchica Albov,Corylus colchica Albov,Corylus colchica Albov,Corylus colchica,Corylus colurna L.,Corylus colurna
489450,Romulea clusiana var. minor (Merino) Bég.,Romulea bulbocodium (L.) Sebast. & Mauri,Romulea bulbocodium (L.) Sebast. & Mauri,Romulea bulbocodium (L.) Sebast. & Mauri,Romulea bulbocodium,Romulea clusiana (Lange) Nyman,Romulea clusiana
489451,Trichonema clusianum var. minus Merino,Romulea bulbocodium (L.) Sebast. & Mauri,Romulea bulbocodium (L.) Sebast. & Mauri,Romulea bulbocodium (L.) Sebast. & Mauri,Romulea bulbocodium,Romulea clusiana (Lange) Nyman,Romulea clusiana
489452,Romulea clusiana var. stenophylla Merino,Romulea bulbocodium (L.) Sebast. & Mauri,Romulea bulbocodium (L.) Sebast. & Mauri,Romulea bulbocodium (L.) Sebast. & Mauri,Romulea bulbocodium,Romulea clusiana (Lange) Nyman,Romulea clusiana
489453,Romulea merinoi f. latior Merino,Romulea bulbocodium (L.) Sebast. & Mauri,Romulea bulbocodium (L.) Sebast. & Mauri,Romulea bulbocodium (L.) Sebast. & Mauri,Romulea bulbocodium,Romulea merinoi Pau ex Bég.,Romulea merinoi
489534,Alisma arcuatum var. graminifolium (Wahlenb.) Casp.,Alisma gramineum Lej.,Alisma gramineum Lej.,Alisma gramineum Lej.,Alisma gramineum,Alisma wahlenbergii (Holmb.) Juz.,Alisma wahlenbergii
490271,Dactylorhiza urvilleana subsp. phoenissa B.Baumann & H.Baumann,Dactylorhiza urvilleana (Steud.) H.Baumann & Künkele,Dactylorhiza urvilleana (Steud.) H.Baumann & Künkele,Dactylorhiza urvilleana (Steud.) H.Baumann & Künkele,Dactylorhiza urvilleana,Dactylorhiza phoenissa (B.Baumann & H.Baumann) P.Delforge,Dactylorhiza phoenissa
490356,Epipactis albensis subsp. mecsekensis (A.Molnár & Robatsch) Kreutz,Epipactis nordeniorum Robatsch,Epipactis nordeniorum Robatsch,Epipactis helleborine subsp. helleborine ,Epipactis helleborine,Epipactis bugacensis Robatsch,Epipactis bugacensis
490366,"Epipactis viridiflora subsp. kuenkeleana Akhalk., H.Baumann, R.Lorenz & Mosul.",Epipactis purpurata Sm.,Epipactis purpurata Sm.,Epipactis purpurata Sm.,Epipactis purpurata,Epipactis condensata Boiss. ex D.P.Young,Epipactis condensata
490607,Himantoglossum caprinum subsp. robustissimum Kreutz,Himantoglossum caprinum (M.Bieb.) Spreng.,Himantoglossum caprinum (M.Bieb.) Spreng.,Himantoglossum caprinum (M.Bieb.) Spreng.,Himantoglossum caprinum,Himantoglossum calcaratum subsp. rumelicum (H.Baumann & R.Lorenz) Niketic & Djordjevic,Himantoglossum calcaratum
490608,Himantoglossum caprinum subsp. rumelicum H.Baumann & R.Lorenz,Himantoglossum caprinum (M.Bieb.) Spreng.,Himantoglossum caprinum (M.Bieb.) Spreng.,Himantoglossum caprinum (M.Bieb.) Spreng.,Himantoglossum caprinum,Himantoglossum calcaratum subsp. rumelicum (H.Baumann & R.Lorenz) Niketic & Djordjevic,Himantoglossum calcaratum
490672,Magnolia amabilis Sima & Y.H.Wang,Magnolia laevifolia (Y.W.Law & Y.F.Wu) Noot.,Magnolia laevifolia (Y.W.Law & Y.F.Wu) Noot.,Magnolia laevifolia (Y.W.Law & Y.F.Wu) Noot.,Magnolia laevifolia,Magnolia amabilis Sima & Y.H.Wang,Magnolia amabilis
490793,Ophrys ferrum-equinum subsp. climacis (Heimeier & Perschke) H.Baumann & R.Lorenz,Ophrys sphegodes subsp. aesculapii (Renz) Soó ex J.J.Wood,Ophrys sphegodes subsp. aesculapii (Renz) Soó ex J.J.Wood,Ophrys sphegodes subsp. aesculapii (Renz) Soó ex J.J.Wood,Ophrys sphegodes,Ophrys argolica subsp. climacis (Heimeier & Perschke) H.A.Pedersen & P.J.Cribb,Ophrys argolica
490803,Ophrys holoserica subsp. lacaena (P.Delforge) H.Baumann & R.Lorenz,Ophrys fuciflora subsp. candica E.Nelson ex Soó,Ophrys fuciflora subsp. candica E.Nelson ex Soó,Ophrys holoserica subsp. candica (E.Nelson ex Soó) Renz & Taubenheim,Ophrys holoserica,Ophrys holosericea subsp. holosericea ,Ophrys holosericea
491001,Scaphochlamys mat-kilau C.K.Lim,Scaphochlamys laxa Y.Y.Sam & Saw,Scaphochlamys laxa Y.Y.Sam & Saw,Scaphochlamys laxa Y.Y.Sam & Saw,Scaphochlamys laxa,Scaphochlamys mat-kilau C.K.Lim,Scaphochlamys mat-kilau
491013,Serapias lingua subsp. tunetana B.Baumann & H.Baumann,Serapias lingua L.,Serapias lingua L.,Serapias lingua L.,Serapias lingua,Serapias strictiflora Welw. ex Veiga,Serapias strictiflora
491014,Serapias neglecta subsp. istriaca (Perko) H.Baumann & R.Lorenz,Serapias neglecta subsp. apulica Landwehr,Serapias neglecta subsp. apulica Landwehr,Serapias neglecta subsp. apulica Landwehr,Serapias neglecta,Serapias orientalis (Greuter) H.Baumann & Künkele,Serapias orientalis
491424,Salvia virgata Ortega,Salvia reptans Jacq.,Salvia reptans Jacq.,Salvia reptans Jacq.,Salvia reptans,Salvia farinacea Benth.,Salvia farinacea
491426,Echites torosus Llanos,Parameria laevigata (Juss.) Moldenke,Parameria laevigata (Juss.) Moldenke,Urceola laevigata (Juss.) D.J.Middleton & Livsh.,Urceola laevigata,Mandevilla torosa (Jacq.) Woodson,Mandevilla torosa
491466,Galium densiflorum f. leiocarpum Printz,Galium verum L.,Galium verum L.,Galium verum L.,Galium verum,Galium densiflorum Ledeb.,Galium densiflorum
491470,Carex pisiformis var. koreana (Nakai) T.Koyama,Carex pisiformis Boott,Carex pisiformis Boott,Carex pisiformis Boott,Carex pisiformis,Carex fernaldiana H.Lév. & Vaniot,Carex fernaldiana
491477,Carex pisiformis var. fernaldiana (H.Lév. & Vaniot) T.Koyama,Carex pisiformis Boott,Carex pisiformis Boott,Carex pisiformis Boott,Carex pisiformis,Carex fernaldiana H.Lév. & Vaniot,Carex fernaldiana
491481,Carex pisiformis var. alterniflora (Franch.) T.Koyama,Carex pisiformis Boott,Carex pisiformis Boott,Carex pisiformis Boott,Carex pisiformis,Carex alterniflora Franch.,Carex alterniflora
491483,Carex alterniflora var. pseudostrigosa (H.Lév. & Vaniot) Akiyama,Carex pisiformis Boott,Carex pisiformis Boott,Carex pisiformis Boott,Carex pisiformis,Carex alterniflora var. alterniflora ,Carex alterniflora
491484,Carex pisiformis f. musashiensis (Hiyama) T.Koyama,Carex pisiformis Boott,Carex pisiformis Boott,Carex pisiformis Boott,Carex pisiformis,Carex alterniflora var. alterniflora ,Carex alterniflora
491485,Carex sachalinensis var. musashiensis Hiyama,Carex pisiformis Boott,Carex pisiformis Boott,Carex pisiformis Boott,Carex pisiformis,Carex alterniflora var. alterniflora ,Carex alterniflora
491535,Carex parciflora var. tsukuoensis T.Koyama,Carex jackiana subsp. parciflora (Boott) Kük.,Carex jackiana subsp. parciflora (Boott) Kük.,Carex parciflora Boott,Carex parciflora,Carex tsukudensis (T.Koyama) K.T.Takah. & M.N.Tamura,Carex tsukudensis
491536,Carex multifolia var. toriiana T.Koyama,Carex dolichostachya Hayata,Carex dolichostachya Hayata,Carex dolichostachya Hayata,Carex dolichostachya,Carex multifolia var. toriiana T.Koyama,Carex multifolia
491537,Carex atroviridis var. scabrocaudata T.Koyama,Carex atroviridis Ohwi,Carex atroviridis Ohwi,Carex multifolia var. multifolia ,Carex multifolia,Carex conica var. scabrocaudata (T.Koyama) Hatus. ex T.Hoshino,Carex conica
491539,Carex breviculmis var. leucochlora (Bunge) Makino,Carex breviculmis R.Br.,Carex breviculmis R.Br.,Carex breviculmis R.Br.,Carex breviculmis,Carex leucochlora Bunge,Carex leucochlora
491560,Carex multifolia var. globosa Ohwi,Carex dolichostachya Hayata,Carex dolichostachya Hayata,Carex dolichostachya Hayata,Carex dolichostachya,Carex multifolia var. multifolia ,Carex multifolia
491561,Carex multifolia var. pallidisquama Ohwi,Carex dolichostachya f. imbecillis (Ohwi) T.Koyama,Carex dolichostachya f. imbecillis (Ohwi) T.Koyama,Carex imbecillis (Ohwi) Katsuy.,Carex imbecillis,Carex multifolia var. pallidisquama Ohwi,Carex multifolia
491700,Carex sylvatica var. polyarrhenostachya Cadevall,Carex sylvatica subsp. paui (Sennen) A.Bolòs & O.Bolòs,Carex sylvatica subsp. paui (Sennen) A.Bolòs & O.Bolòs,Carex sylvatica subsp. paui (Sennen) A.Bolòs & O.Bolòs,Carex sylvatica,Carex paui Sennen,Carex paui
491768,Carpolepis tardiflora J.W.Dawson,Metrosideros laurifolia Brongn. & Gris,Metrosideros laurifolia Brongn. & Gris,Metrosideros laurifolia Brongn. & Gris,Metrosideros laurifolia,Metrosideros tardiflora (J.W.Dawson) Pillon,Metrosideros tardiflora
491791,Carex tomentosa subsp. globifera (Schur) Asch.,Carex filiformis L.,Carex filiformis L.,Carex montana L.,Carex montana,Carex tomentosa L.,Carex tomentosa
491792,Carex tomentosa var. globifera Schur,Carex filiformis L.,Carex filiformis L.,Carex montana L.,Carex montana,Carex tomentosa L.,Carex tomentosa
492144,Anoectochilus inabae var. candidus (T.P.Lin & C.C.Hsu) S.S.Ying,Odontochilus brevistylus Hook.f.,Odontochilus brevistylus Hook.f.,Odontochilus brevistylus Hook.f.,Odontochilus brevistylus,Odontochilus brevistylis subsp. candidus (T.P.Lin & C.C.Hsu) T.P.Lin,Odontochilus brevistylis
492321,Bryobium intermedium (Dockrill) D.L.Jones & M.A.Clem.,Bryobium dischorense (Schltr.) M.A.Clem. & D.L.Jones,Bryobium dischorense (Schltr.) M.A.Clem. & D.L.Jones,Bryobium dischorense (Schltr.) M.A.Clem. & D.L.Jones,Bryobium dischorense,"Bryobium montanum (Schltr.) Schuit., Y.P.Ng & H.A.Pedersen",Bryobium montanum
492402,Byrsella fragrans (Woolward) Luer,Masdevallia civilis Rchb.f. & Warsz.,Masdevallia civilis Rchb.f. & Warsz.,Masdevallia civilis Rchb.f. & Warsz.,Masdevallia civilis,Masdevallia fragrans Woolward,Masdevallia fragrans
492410,Byrsella maloi (Luer) Luer,Masdevallia virgo-cuencae Luer & Andreetta,Masdevallia virgo-cuencae Luer & Andreetta,Masdevallia virgo-cuencae Luer & Andreetta,Masdevallia virgo-cuencae,Masdevallia maloi Luer,Masdevallia maloi
492484,Carex ovalis var. atlasica (H.Lindb.) Borat. & Romo,Carex leporina L.,Carex leporina L.,Carex leporina L.,Carex leporina,Carex atlasica (H.Lindb.) Tattou,Carex atlasica
492785,Dactylorhiza cantabrica H.A.Pedersen,Dactylorhiza romana (Sebast.) Soó,Dactylorhiza romana (Sebast.) Soó,Dactylorhiza romana (Sebast.) Soó,Dactylorhiza romana,Dactylorhiza cantabrica H.A.Pedersen,Dactylorhiza cantabrica
492946,"Epipactis purpurata subsp. kuenkeleana (Akhalk., H.Baumann, R.Lorenz & Mosul.) Kreutz",Epipactis purpurata Sm.,Epipactis purpurata Sm.,Epipactis purpurata Sm.,Epipactis purpurata,Epipactis condensata Boiss. ex D.P.Young,Epipactis condensata
492971,Erythrodes triantherae C.L.Yeh & C.S.Leou,Erythrodes blumei (Lindl.) Schltr.,Erythrodes blumei (Lindl.) Schltr.,Erythrodes blumei (Lindl.) Schltr.,Erythrodes blumei,Erythrodes chinensis var. triantherae (C.L.Yeh & C.S.Leou) T.P.Lin,Erythrodes chinensis
493102,Guarianthe deckeri (Klotzsch) Roeth,Guarianthe skinneri (Bateman) Dressler & W.E.Higgins,Guarianthe skinneri (Bateman) Dressler & W.E.Higgins,Guarianthe skinneri (Bateman) Dressler & W.E.Higgins,Guarianthe skinneri,Guarianthe × laelioides (Lem.) Van den Berg,Guarianthe laelioides
493263,Lecanorchis cerina f. albida (T.P.Lin) S.S.Ying,Lecanorchis japonica Blume,Lecanorchis japonica Blume,Lecanorchis japonica Blume,Lecanorchis japonica,Lecanorchis ohwii Masam.,Lecanorchis ohwii
493634,Ophrys candica f. minoa (C.Alibertis & A.Alibertis) P.Delforge,Ophrys fuciflora (F.W.Schmidt) Moench,Ophrys fuciflora (F.W.Schmidt) Moench,Ophrys holosericea subsp. holosericea ,Ophrys holosericea,Ophrys holoserica subsp. candica (E.Nelson ex Soó) Renz & Taubenheim,Ophrys holoserica
493658,Ophrys subfusca subsp. laurensis (Geniez & Melki) Kreutz,Ophrys fusca Link,Ophrys fusca Link,Ophrys fusca Link,Ophrys fusca,Ophrys lutea subsp. laurensis (Geniez & Melki) Kreutz,Ophrys lutea
493660,Ophrys subfusca subsp. numida (Devillers-Tersch. & Devillers) Kreutz,Ophrys lutea subsp. galilaea (H.Fleischm. & Bornm.) Soó,Ophrys lutea subsp. galilaea (H.Fleischm. & Bornm.) Soó,Ophrys lutea subsp. galilaea (H.Fleischm. & Bornm.) Soó,Ophrys lutea,Ophrys battandieri E.G.Camus,Ophrys battandieri
493797,Paphiopedilum sangii var. ayubianum O.Gruss & Roeth,Paphiopedilum sangii Braem,Paphiopedilum sangii Braem,Paphiopedilum sangii Braem,Paphiopedilum sangii,Paphiopedilum ayubianum (O.Gruss & Roeth) Koop. & O.Gruss,Paphiopedilum ayubianum
493799,Paphiopedilum villosum f. affine (De Wild.) O.Gruss & Roellke,Paphiopedilum gratrixianum Rolfe,Paphiopedilum gratrixianum Rolfe,Paphiopedilum gratrixianum Rolfe,Paphiopedilum gratrixianum,Paphiopedilum villosum var. villosum ,Paphiopedilum villosum
493862,Phalaenopsis cornu-cervi var. pantherina (Rchb.f.) O.Gruss & M.Wolff,Phalaenopsis cornu-cervi (Breda) Blume & Rchb.f.,Phalaenopsis cornu-cervi (Breda) Blume & Rchb.f.,Phalaenopsis cornu-cervi (Breda) Blume & Rchb.f.,Phalaenopsis cornu-cervi,Phalaenopsis pantherina Rchb.f.,Phalaenopsis pantherina
493883,Phragmipedium caudatum f. albertianum (Linden) O.Gruss & M.Wolff,Phragmipedium caudatum (Lindl.) Rolfe,Phragmipedium caudatum (Lindl.) Rolfe,Phragmipedium caudatum (Lindl.) Rolfe,Phragmipedium caudatum,Phragmipedium humboldtii var. humboldtii ,Phragmipedium humboldtii
493962,Caryota rumphiana var. australiensis Becc.,Caryota albertii F.Muell. ex H.Wendl.,Caryota albertii F.Muell. ex H.Wendl.,Caryota albertii F.Muell. ex H.Wendl.,Caryota albertii,Caryota alberti F.Muell. ex H.Wendl.,Caryota alberti
494050,Potamogeton angustifolius f. longipedunculatus (Tiselius) A.A.Bobrov & Chemeris,Stuckenia pectinata (L.) Börner,Stuckenia pectinata (L.) Börner,Stuckenia pectinata (L.) Börner,Stuckenia pectinata,Potamogeton × angustifolius J.Presl,Potamogeton angustifolius
