,taxon_name_w_authors,201807_accepted_name_w_author,202306_taxon_name_w_authors,202306_chained_accepted_name_w_author,202306_chained_accepted_species,202306_direct_accepted_name_w_author,202306_direct_accepted_species
350634,Dianthus taygeteus Quézel & Contandr.,Dianthus serratifolius subsp. abbreviatus (Heldr. ex Halácsy) Strid,Dianthus serratifolius subsp. abbreviatus (Heldr. ex Halácsy) Strid,Dianthus serratifolius subsp. abbreviatus (Heldr. ex Halácsy) Strid,Dianthus serratifolius,Dianthus serrulatus Desf.,Dianthus serrulatus
350648,Dianthus transcaucasicus Schischk.,Dianthus masmenaeus Boiss.,Dianthus masmenaeus Boiss.,Dianthus masmenaeus Boiss.,Dianthus masmenaeus,Dianthus transcaucasicus Schischk.,Dianthus transcaucasicus
350884,Diascia nemophiloides Benth.,Diascia diffusa Benth.,Diascia diffusa Benth.,Diascia diffusa Benth.,Diascia diffusa,Diascia capensis (L.) Britten,Diascia capensis
350958,Dicalix tinctorius Blume,Eurya japonica Thunb.,Eurya japonica Thunb.,Eurya japonica Thunb.,Eurya japonica,Symplocos fasciculata Zoll.,Symplocos fasciculata
351002,Dicentra paucinervia K.R.Stern,Dactylicapnos grandifoliolata Merr.,Dactylicapnos grandifoliolata Merr.,Dactylicapnos grandifoliolata Merr.,Dactylicapnos grandifoliolata,Dactylicapnos paucinervia (K.R.Stern) Lidén & M.K.Pathak,Dactylicapnos paucinervia
351014,Dicentra wolfdietheri Fedde,Dactylicapnos roylei (Hook.f. & Thomson) Hutch.,Dactylicapnos roylei (Hook.f. & Thomson) Hutch.,Dactylicapnos roylei (Hook.f. & Thomson) Hutch.,Dactylicapnos roylei,Dactylicapnos torulosa (Hook.f. & Thomson) Hutch.,Dactylicapnos torulosa
351033,Diceratium floccosum Boiss.,Diceratella floccosum (Boiss.) Boiss.,Diceratella floccosum (Boiss.) Boiss.,Diceratella floccosum (Boiss.) Boiss.,Diceratella floccosum,Diceratella floccosa (Boiss.) Boiss.,Diceratella floccosa
351113,Erythronium albidum var. coloratum Sterns,Erythronium mesochoreum Knerr,Erythronium mesochoreum Knerr,Erythronium mesochoreum Knerr,Erythronium mesochoreum,Erythronium albidum Nutt.,Erythronium albidum
351179,Erythronium grandiflorum var. albiflorum Hook.,Erythronium oregonum Applegate,Erythronium oregonum Applegate,Erythronium oregonum Applegate,Erythronium oregonum,Erythronium idahoense H.St.John & G.N.Jones,Erythronium idahoense
351192,Erythronium grandiflorum var. giganteum (Lindl.) Hook.,Erythronium californicum Purdy,Erythronium californicum Purdy,Erythronium californicum Purdy,Erythronium californicum,Erythronium grandiflorum Pursh,Erythronium grandiflorum
351198,Erythronium grandiflorum f. giganteum (Lindl.) Voss,Erythronium californicum Purdy,Erythronium californicum Purdy,Erythronium californicum Purdy,Erythronium californicum,Erythronium grandiflorum Pursh,Erythronium grandiflorum
351288,Dichapetalum scandens var. cinerascens (Baill. ex Mart.) J.F.Macbr.,Dichapetalum rugosum (Vahl) Prance,Dichapetalum rugosum (Vahl) Prance,Dichapetalum rugosum (Vahl) Prance,Dichapetalum rugosum,Dichapetalum latifolium Baill.,Dichapetalum latifolium
351390,Dichroanthus mutabilis Webb & Berthel.,Erysimum mutabile Boiss. & Heldr.,Erysimum mutabile Boiss. & Heldr.,Erysimum mutabile Boiss. & Heldr.,Erysimum mutabile,Erysimum bicolor DC.,Erysimum bicolor
351494,Dicliptera buergeriana Miq.,Dicliptera bupleuroides Nees,Dicliptera bupleuroides Nees,Dicliptera bupleuroides Nees,Dicliptera bupleuroides,Dicliptera japonica (Thunb.) Makino,Dicliptera japonica
351594,Dicliptera insignis Mildbr.,Dicliptera elliotii C.B.Clarke,Dicliptera elliotii C.B.Clarke,Dicliptera elliotii C.B.Clarke,Dicliptera elliotii,Dicliptera heterostegia C.Presl,Dicliptera heterostegia
351648,Dicliptera mossambicensis Klotzsch,Dicliptera heterostegia C.Presl,Dicliptera heterostegia C.Presl,Dicliptera heterostegia C.Presl,Dicliptera heterostegia,Justicia mossambicensis (Klotzsch) Lindau,Justicia mossambicensis
351769,Dicliptera villosior Berhaut,Dicliptera hyalina Nees,Dicliptera hyalina Nees,Dicliptera hyalina Nees,Dicliptera hyalina,Dicliptera villosior Berhaut,Dicliptera villosior
351903,Dicrocaulon pearsonii N.E.Br.,Dicrocaulon trichotomum (Thunb.) N.E.Br.,Dicrocaulon trichotomum (Thunb.) N.E.Br.,Mesembryanthemum trichotomum Thunb.,Mesembryanthemum trichotomum,Dicrocaulon nodosum (A.Berger) N.E.Br.,Dicrocaulon nodosum
351917,Dictamnus dasycarpus Turcz.,Dictamnus albus L.,Dictamnus albus L.,Dictamnus albus L.,Dictamnus albus,Dictamnus dasycarpus Turcz.,Dictamnus dasycarpus
351960,Dictyodaphne micrantha Meisn.,Endiandra macrophylla (Blume) Boerl.,Endiandra macrophylla (Blume) Boerl.,Endiandra macrophylla (Blume) Boerl.,Endiandra macrophylla,Cryptocarya costata Blume,Cryptocarya costata
352036,Didissandra grandis Craib,Corallodiscus kingianus (Craib) B.L.Burtt,Corallodiscus kingianus (Craib) B.L.Burtt,Corallodiscus kingianus (Craib) B.L.Burtt,Corallodiscus kingianus,Corallodiscus grandis (Craib) B.L.Burtt,Corallodiscus grandis
352048,Didissandra rosthornii Diels,Briggsia rosthornii (Diels) B.L.Burtt,Briggsia rosthornii (Diels) B.L.Burtt,Briggsia rosthornii (Diels) B.L.Burtt,Briggsia rosthornii,Oreocharis rosthornii (Diels) Mich.Möller & A.Weber,Oreocharis rosthornii
352087,Didymocarpus aureus Diels ex H.Lév.,Ancylostemon aureus (Franch.) B.L.Burtt,Ancylostemon aureus (Franch.) B.L.Burtt,Ancylostemon aureus (Franch.) B.L.Burtt,Ancylostemon aureus,Oreocharis concava (Craib) Mich.Möller & A.Weber,Oreocharis concava
352109,Didymocarpus cavaleriei H.Lév.,Anna ophiorrhizoides (Hemsl.) B.L.Burtt & R.A.Davidson,Anna ophiorrhizoides (Hemsl.) B.L.Burtt & R.A.Davidson,Anna ophiorrhizoides (Hemsl.) B.L.Burtt & R.A.Davidson,Anna ophiorrhizoides,Loxostigma cavaleriei (H.Lév. & Vaniot) B.L.Burtt,Loxostigma cavaleriei
352196,Didymocarpus leucocalyx C.B.Clarke,Didymocarpus albicaulis C.B.Clarke,Didymocarpus albicaulis C.B.Clarke,Didymocarpus albicaulis C.B.Clarke,Didymocarpus albicaulis,Didymocarpus albicalyx C.B.Clarke,Didymocarpus albicalyx
352373,Didymotheca thesioides var. stricta Diels,Gyrostemon racemigerus H.Walter,Gyrostemon racemigerus H.Walter,Gyrostemon racemigerus H.Walter,Gyrostemon racemigerus,Gyrostemon ditrigynus A.S.George,Gyrostemon ditrigynus
352439,Digitalis cedretorum (Emb.) Maire,Digitalis subalpina Braun-Blanq.,Digitalis subalpina Braun-Blanq.,Digitalis subalpina Braun-Blanq.,Digitalis subalpina,Digitalis cedretorum (Emb.) Maire,Digitalis cedretorum
352460,Digitalis fucata Ehrh.,Digitalis purpurea L.,Digitalis purpurea L.,Digitalis purpurea L.,Digitalis purpurea,Digitalis fucata Ehrh.,Digitalis fucata
352494,Digitalis lutea subsp. cedretorum Emb.,Digitalis subalpina Braun-Blanq.,Digitalis subalpina Braun-Blanq.,Digitalis subalpina Braun-Blanq.,Digitalis subalpina,Digitalis cedretorum (Emb.) Maire,Digitalis cedretorum
352502,Digitalis media Roth,Digitalis lutea L.,Digitalis lutea L.,Digitalis lutea L.,Digitalis lutea,Digitalis media Roth,Digitalis media
352531,Digitalis purpurascens Roth,Digitalis purpurea L.,Digitalis purpurea L.,Digitalis purpurea L.,Digitalis purpurea,Digitalis fucata Ehrh.,Digitalis fucata
352564,Digitalis purpureolutea G.Mey.,Digitalis purpurea L.,Digitalis purpurea L.,Digitalis purpurea L.,Digitalis purpurea,Digitalis fucata Ehrh.,Digitalis fucata
352569,Digitalis stricta Roxb.,Centranthera hispida R.Br.,Centranthera hispida R.Br.,Centranthera hispida R.Br.,Centranthera hispida,Centranthera indica (L.) Gamble,Centranthera indica
352572,Digitalis subalpina var. cedrorum (Emb.) Ivanina,Digitalis subalpina Braun-Blanq.,Digitalis subalpina Braun-Blanq.,Digitalis subalpina Braun-Blanq.,Digitalis subalpina,Digitalis cedretorum (Emb.) Maire,Digitalis cedretorum
352573,Digitalis subalpina var. mesatlantica (Maire) Ivanina,Digitalis subalpina Braun-Blanq.,Digitalis subalpina Braun-Blanq.,Digitalis subalpina Braun-Blanq.,Digitalis subalpina,Digitalis transiens Maire,Digitalis transiens
352574,Digitalis subalpina var. transiens (Maire) Ivanina,Digitalis subalpina Braun-Blanq.,Digitalis subalpina Braun-Blanq.,Digitalis subalpina Braun-Blanq.,Digitalis subalpina,Digitalis transiens Maire,Digitalis transiens
352579,Digitalis transiens Maire,Digitalis subalpina Braun-Blanq.,Digitalis subalpina Braun-Blanq.,Digitalis subalpina Braun-Blanq.,Digitalis subalpina,Digitalis transiens Maire,Digitalis transiens
352581,Digitalis transiens var. mesatlantica Maire,Digitalis subalpina Braun-Blanq.,Digitalis subalpina Braun-Blanq.,Digitalis subalpina Braun-Blanq.,Digitalis subalpina,Digitalis transiens Maire,Digitalis transiens
352599,Dilivaria polystachya (Delile) Endl.,Acanthus arboreus Forssk.,Acanthus arboreus Forssk.,Acanthus arboreus Forssk.,Acanthus arboreus,Acanthus polystachyus Delile,Acanthus polystachyus
352780,Dimorphanthera breviflos Sleumer,Dimorphanthera kempteriana var. breviflos (Sleumer) P.F.Stevens,Dimorphanthera kempteriana var. breviflos (Sleumer) P.F.Stevens,Dimorphanthera kempteriana var. breviflos (Sleumer) P.F.Stevens,Dimorphanthera kempteriana,Dimorphanthera breviflos Sleumer,Dimorphanthera breviflos
352791,Dimorphanthera darmandvillei J.J.Sm.,Dimorphanthera wrightiana (Koord.) J.J.Sm.,Dimorphanthera wrightiana (Koord.) J.J.Sm.,Dimorphanthera wrightiana (Koord.) J.J.Sm.,Dimorphanthera wrightiana,Dimorphanthera darmandvillei J.J.Sm.,Dimorphanthera darmandvillei
352835,Dimorphanthera obovata J.J.Sm.,Dimorphanthera vonroemeri (Koord.) J.J.Sm.,Dimorphanthera vonroemeri (Koord.) J.J.Sm.,Dimorphanthera vonroemeri (Koord.) J.J.Sm.,Dimorphanthera vonroemeri,Gaultheria lorentzii (Koord.) Kron & P.W.Fritsch,Gaultheria lorentzii
352914,Dinteranthus microspermus var. acutipetalus L.Bolus,Dinteranthus microspermus subsp. puberulus (N.E.Br.) N.Sauer,Dinteranthus microspermus subsp. puberulus (N.E.Br.) N.Sauer,Dinteranthus puberulus N.E.Br.,Dinteranthus puberulus,Dinteranthus microspermus (Dinter & Derenb.) Schwantes,Dinteranthus microspermus
352960,Dionysia bolivarii Pau,Dionysia caespitosa Boiss.,Dionysia caespitosa Boiss.,Dionysia caespitosa Boiss.,Dionysia caespitosa,Dionysia cespitosa (Duby) Boiss.,Dionysia cespitosa
352964,Dionysia caespitosa subsp. bolivarii (Pau) Grey-Wilson,Dionysia caespitosa Boiss.,Dionysia caespitosa Boiss.,Dionysia caespitosa Boiss.,Dionysia caespitosa,Dionysia cespitosa (Duby) Boiss.,Dionysia cespitosa
352995,Dionysia peduncularis Bornm.,Dionysia caespitosa Boiss.,Dionysia caespitosa Boiss.,Dionysia caespitosa Boiss.,Dionysia caespitosa,Dionysia cespitosa (Duby) Boiss.,Dionysia cespitosa
353012,Dioon aculeatum Lem.,Dioon edule Lindl.,Dioon edule Lindl.,Dioon edule Lindl.,Dioon edule,Dioon angustifolium Miq.,Dioon angustifolium
353093,Diosma hirta Lam.,Agathosma hirta Bartl. & H.L.Wendl.,Agathosma hirta Bartl. & H.L.Wendl.,Agathosma hirta Bartl. & H.L.Wendl.,Agathosma hirta,Agathosma adenocaulis Eckl. & Zeyh.,Agathosma adenocaulis
353101,Diosma lanceolata Thunb.,Agathosma ovata (Thunb.) Pillans,Agathosma ovata (Thunb.) Pillans,Agathosma ovata (Thunb.) Pillans,Agathosma ovata,Macrostylis lanceolata Bartl. & H.L.Wendl.,Macrostylis lanceolata
353112,Bulbophyllum venustum Ames & C.Schweinf.,Bulbophyllum coriaceum Ridl. ex Stapf,Bulbophyllum coriaceum Ridl. ex Stapf,Bulbophyllum coriaceum Ridl. ex Stapf,Bulbophyllum coriaceum,Bulbophyllum unguiculatum Rchb.f.,Bulbophyllum unguiculatum
353370,Diospyros compacta (R.Br.) Kosterm.,Diospyros vera (Lour.) A.Chev.,Diospyros vera (Lour.) A.Chev.,Diospyros ferrea (Willd.) Bakh.,Diospyros ferrea,Diospyros compacta (R.Br.) Kosterm.,Diospyros compacta
353515,Diospyros ferrea var. compacta (R.Br.) Fosberg,Diospyros vera (Lour.) A.Chev.,Diospyros vera (Lour.) A.Chev.,Diospyros ferrea (Willd.) Bakh.,Diospyros ferrea,Diospyros compacta (R.Br.) Kosterm.,Diospyros compacta
353521,Diospyros ferrea var. geminata (R.Br.) Bakh.,Diospyros vera (Lour.) A.Chev.,Diospyros vera (Lour.) A.Chev.,Diospyros ferrea (Willd.) Bakh.,Diospyros ferrea,Diospyros geminata F.Muell.,Diospyros geminata
353529,Diospyros ferrea var. humilis (R.Br.) Bakh.,Diospyros vera (Lour.) A.Chev.,Diospyros vera (Lour.) A.Chev.,Diospyros ferrea (Willd.) Bakh.,Diospyros ferrea,Diospyros humilis F.Muell.,Diospyros humilis
353539,Diospyros ferrea f. laurina (R.Br.) Bakh.,Diospyros vera (Lour.) A.Chev.,Diospyros vera (Lour.) A.Chev.,Diospyros ferrea (Willd.) Bakh.,Diospyros ferrea,Diospyros laurina (R.Br.) Jessup,Diospyros laurina
353540,Diospyros ferrea var. littorea (R.Br.) Bakh.,Diospyros vera (Lour.) A.Chev.,Diospyros vera (Lour.) A.Chev.,Diospyros ferrea (Willd.) Bakh.,Diospyros ferrea,Diospyros littorea (R.Br.) Kosterm.,Diospyros littorea
353554,Diospyros ferrea var. reticulata (R.Br.) Bakh.,Diospyros vera (Lour.) A.Chev.,Diospyros vera (Lour.) A.Chev.,Diospyros ferrea (Willd.) Bakh.,Diospyros ferrea,Diospyros compacta (R.Br.) Kosterm.,Diospyros compacta
353681,Haworthia aristata var. helmiae (Poelln.) Pilbeam,Haworthia mucronata Haw.,Haworthia mucronata Haw.,Haworthia mucronata Haw.,Haworthia mucronata,Haworthia arachnoidea var. nigricans (Haw.) M.B.Bayer,Haworthia arachnoidea
353690,Haworthia aristata subsp. helmiae (Poelln.) Halda,Haworthia mucronata Haw.,Haworthia mucronata Haw.,Haworthia mucronata Haw.,Haworthia mucronata,Haworthia arachnoidea var. nigricans (Haw.) M.B.Bayer,Haworthia arachnoidea
353806,Diospyros leucocalyx Hiern,Diospyros gracilipes Hiern,Diospyros gracilipes Hiern,Diospyros gracilipes Hiern,Diospyros gracilipes,Diospyros leucocalyx Hiern,Diospyros leucocalyx
353812,Diospyros littorea (R.Br.) Kosterm.,Diospyros vera (Lour.) A.Chev.,Diospyros vera (Lour.) A.Chev.,Diospyros ferrea (Willd.) Bakh.,Diospyros ferrea,Diospyros littorea (R.Br.) Kosterm.,Diospyros littorea
353915,Diospyros microcarpa Siebold,Diospyros lotus L.,Diospyros lotus L.,Diospyros lotus L.,Diospyros lotus,Diospyros japonica Siebold & Zucc.,Diospyros japonica
354045,Diospyros pavonii (A.DC.) J.F.Macbr.,Diospyros artanthifolia Mart. ex Miq.,Diospyros artanthifolia Mart. ex Miq.,Diospyros artanthifolia Mart. ex Miq.,Diospyros artanthifolia,Diospyros inconstans subsp. psidioides (Kunth) B.Walln.,Diospyros inconstans
354190,Diospyros rugosula R.Br.,Diospyros montana Roxb.,Diospyros montana Roxb.,Diospyros montana Roxb.,Diospyros montana,Diospyros rugosula R.Br.,Diospyros rugosula
354234,Diospyros schmidtii Craib,Diospyros pendula Hasselt ex Hassk.,Diospyros pendula Hasselt ex Hassk.,Diospyros pendula Hasselt ex Hassk.,Diospyros pendula,Diospyros schmidtii Craib,Diospyros schmidtii
354411,Diospyros velutina Hiern,Diospyros hispida A.DC.,Diospyros hispida A.DC.,Diospyros lasiocalyx (Mart.) B.Walln.,Diospyros lasiocalyx,Diospyros inconstans subsp. psidioides (Kunth) B.Walln.,Diospyros inconstans
354521,Diplanthera formosa Schrank,Ruellia paniculata L.,Ruellia paniculata L.,Ruellia paniculata L.,Ruellia paniculata,Justicia pacifica (Oerst.) Hemsl.,Justicia pacifica
354539,Diplocardia excelsa Zipp. ex Blume,Allophylus cobbe (L.) Raeusch.,Allophylus cobbe (L.) Raeusch.,Allophylus cobbe (L.) Raeusch.,Allophylus cobbe,Pometia pinnata J.R.Forst. & G.Forst.,Pometia pinnata
354543,Diplochonium uvarioides Edgew.,Sesuvium sesuvioides (Fenzl) Verdc.,Sesuvium sesuvioides (Fenzl) Verdc.,Sesuvium sesuvioides (Fenzl) Verdc.,Sesuvium sesuvioides,Sesuvium hydaspicum (Edgew.) Gonç.,Sesuvium hydaspicum
354573,Diploglossum auriculatum (Royle ex Wight) Meisn.,Cynanchum auriculatum Royle ex Wight,Cynanchum auriculatum Royle ex Wight,Cynanchum auriculatum Royle ex Wight,Cynanchum auriculatum,Vincetoxicum auriculatum (Royle ex Wight) Kuntze,Vincetoxicum auriculatum
354600,Diplolaena microcephala var. velutina Paul G.Wilson,Diplolaena microcephala Bartl.,Diplolaena microcephala Bartl.,Diplolaena microcephala Bartl.,Diplolaena microcephala,Diplolaena velutina (Paul G.Wilson) Paul G.Wilson,Diplolaena velutina
354627,Diploma angustifolia Raf.,Gentiana angustifolia Vill.,Gentiana angustifolia Vill.,Gentiana angustifolia Vill.,Gentiana angustifolia,Gentiana autumnalis subsp. autumnalis ,Gentiana autumnalis
354632,Diploma tenuifolia Raf.,Gentiana linearis Froel.,Gentiana linearis Froel.,Gentiana linearis Froel.,Gentiana linearis,Gentiana autumnalis subsp. pennelliana (Fernald) Halda,Gentiana autumnalis
354680,Diplotaxis brachycarpa Godr.,Diplotaxis virgata subsp. brachycarpa (Godr.) Nègre,Diplotaxis virgata subsp. brachycarpa (Godr.) Nègre,Diplotaxis virgata subsp. brachycarpa (Godr.) Nègre,Diplotaxis virgata,Diplotaxis brachycarpa Godr.,Diplotaxis brachycarpa
354683,Diplotaxis brevisiliqua (Coss.) Mart.-Laborde,Diplotaxis virgata subsp. brachycarpa (Godr.) Nègre,Diplotaxis virgata subsp. brachycarpa (Godr.) Nègre,Diplotaxis virgata subsp. brachycarpa (Godr.) Nègre,Diplotaxis virgata,Diplotaxis brevisiliqua (Coss.) Mart.-Laborde,Diplotaxis brevisiliqua
354691,Diplotaxis delagei Pomel ex Batt.,Diplotaxis virgata subsp. brachycarpa (Godr.) Nègre,Diplotaxis virgata subsp. brachycarpa (Godr.) Nègre,Diplotaxis virgata subsp. brachycarpa (Godr.) Nègre,Diplotaxis virgata,Diplotaxis brachycarpa Godr.,Diplotaxis brachycarpa
354766,Bulbophyllum vinosum Schltr.,Bulbophyllum pachyrachis (A.Rich.) Griseb.,Bulbophyllum pachyrachis (A.Rich.) Griseb.,Bulbophyllum pachyrachis (A.Rich.) Griseb.,Bulbophyllum pachyrachis,Bulbophyllum oerstedii (Rchb.f.) Hemsl.,Bulbophyllum oerstedii
354933,Bulbophyllum violaceum (Blume) Rchb.f.,"Bulbophyllum cochlia Garay, Hamer & Siegerist","Bulbophyllum cochlia Garay, Hamer & Siegerist",Bulbophyllum salaccense Rchb.f.,Bulbophyllum salaccense,Bulbophyllum violaceum (Blume) Rchb.f.,Bulbophyllum violaceum
355069,Dipsacus asperoides C.Y.Cheng & T.M.Ai,Dipsacus inermis Wall.,Dipsacus inermis Wall.,Dipsacus inermis Wall.,Dipsacus inermis,Dipsacus asperoides C.Y.Cheng & T.M.Ai,Dipsacus asperoides
355070,Dipsacus asperoides var. emeiensis Z.T.Yin,Dipsacus inermis Wall.,Dipsacus inermis Wall.,Dipsacus inermis Wall.,Dipsacus inermis,Dipsacus asperoides C.Y.Cheng & T.M.Ai,Dipsacus asperoides
355088,Haworthia helmiae Poelln.,Haworthia mucronata Haw.,Haworthia mucronata Haw.,Haworthia mucronata Haw.,Haworthia mucronata,Haworthia arachnoidea var. nigricans (Haw.) M.B.Bayer,Haworthia arachnoidea
355090,Dipsacus enshiensis C.Y.Cheng & T.M.Ai,Dipsacus inermis Wall.,Dipsacus inermis Wall.,Dipsacus inermis Wall.,Dipsacus inermis,Dipsacus asperoides C.Y.Cheng & T.M.Ai,Dipsacus asperoides
355123,Dipsacus pseudosylvestris Schur,Dipsacus laciniatus L.,Dipsacus laciniatus L.,Dipsacus laciniatus L.,Dipsacus laciniatus,Dipsacus pseudosylvestris Schur,Dipsacus pseudosylvestris
355130,Dipsacus simaoensis Y.Y.Qian,Dipsacus inermis Wall.,Dipsacus inermis Wall.,Dipsacus inermis Wall.,Dipsacus inermis,Dipsacus asperoides C.Y.Cheng & T.M.Ai,Dipsacus asperoides
355694,Discipiper nicoyanum (C.DC.) Stehlé,Piper amalago L.,Piper amalago L.,Piper amalago L.,Piper amalago,Piper nicoyanum C.DC.,Piper nicoyanum
355707,Discocactus boliviensis Backeb.,Discocactus heptacanthus (Barb.Rodr.) Britton & Rose,Discocactus heptacanthus (Barb.Rodr.) Britton & Rose,Discocactus heptacanthus (Barb.Rodr.) Britton & Rose,Discocactus heptacanthus,Discocactus boliviensis Buining & Brederoo,Discocactus boliviensis
355709,Discocactus buenekeri W.R.Abraham,Discocactus zehntneri subsp. boomianus (Buining & Brederoo) N.P.Taylor & Zappi,Discocactus zehntneri subsp. boomianus (Buining & Brederoo) N.P.Taylor & Zappi,Discocactus zehntneri subsp. boomianus (Buining & Brederoo) N.P.Taylor & Zappi,Discocactus zehntneri,Discocactus buenekeri W.R.Abraham,Discocactus buenekeri
355710,Discocactus cangaensis Diers & Esteves,Discocactus heptacanthus (Barb.Rodr.) Britton & Rose,Discocactus heptacanthus (Barb.Rodr.) Britton & Rose,Discocactus heptacanthus (Barb.Rodr.) Britton & Rose,Discocactus heptacanthus,Discocactus catingicola Buining & Brederoo,Discocactus catingicola
355712,Discocactus catingicola var. griseus (Buining & Brederoo) P.Braun & Esteves,Discocactus heptacanthus (Barb.Rodr.) Britton & Rose,Discocactus heptacanthus (Barb.Rodr.) Britton & Rose,Discocactus heptacanthus (Barb.Rodr.) Britton & Rose,Discocactus heptacanthus,Discocactus catingicola Buining & Brederoo,Discocactus catingicola
355713,Discocactus catingicola subsp. griseus (Buining & Brederoo) P.J.Braun & Esteves,Discocactus heptacanthus (Barb.Rodr.) Britton & Rose,Discocactus heptacanthus (Barb.Rodr.) Britton & Rose,Discocactus heptacanthus (Barb.Rodr.) Britton & Rose,Discocactus heptacanthus,Discocactus catingicola Buining & Brederoo,Discocactus catingicola
355717,Discocactus cephaliaciculosus Buining & Brederoo ex P.J.Braun & Esteves,Discocactus heptacanthus (Barb.Rodr.) Britton & Rose,Discocactus heptacanthus (Barb.Rodr.) Britton & Rose,Discocactus heptacanthus (Barb.Rodr.) Britton & Rose,Discocactus heptacanthus,Discocactus diersianus Esteves,Discocactus diersianus
355718,Discocactus cephaliaciculosus subsp. nudicephalus P.J.Braun & Esteves,Discocactus heptacanthus (Barb.Rodr.) Britton & Rose,Discocactus heptacanthus (Barb.Rodr.) Britton & Rose,Discocactus heptacanthus (Barb.Rodr.) Britton & Rose,Discocactus heptacanthus,Discocactus diersianus Esteves,Discocactus diersianus
