,taxon_name_w_authors,202406_accepted_name_w_author,202412_taxon_name_w_authors,202412_chained_accepted_name_w_author,202412_chained_accepted_species,202412_direct_accepted_name_w_author,202412_direct_accepted_species
111185,Pteridium heredia (Colmeiro) Joaquin,Pteridium aquilinum (L.) Kuhn,Pteridium aquilinum (L.) Kuhn,Pteridium aquilinum (L.) Kuhn,Pteridium aquilinum,Pteridium aquilinum subsp. aquilinum ,Pteridium aquilinum
111233,Scyphofilix strigosa (Thunb.) Farw.,Microlepia strigosa (Thunb.) C.Presl,Microlepia strigosa (Thunb.) C.Presl,Microlepia strigosa (Thunb.) C.Presl,Microlepia strigosa,Microlepia strigosa Prantl,Microlepia strigosa
111234,Adiantum boreale C.Presl,Adiantum pedatum L.,Adiantum pedatum L.,Adiantum pedatum L.,Adiantum pedatum,Adiantum aleuticum (Rupr.) C.A.Paris,Adiantum aleuticum
111257,Stenoloma decompositum (Baker) C.Chr.,Odontosoria flabellifolia (Baker) C.Chr.,Odontosoria flabellifolia (Baker) C.Chr.,Odontosoria flabellifolia (Baker) C.Chr.,Odontosoria flabellifolia,Odontosoria decomposita (Baker) C.Chr.,Odontosoria decomposita
111261,Stenoloma glaziovii Fée,Lindsaea bifida Mett.,Lindsaea bifida Mett.,Lindsaea bifida Mett.,Lindsaea bifida,Lindsaea bifida Christ,Lindsaea bifida
111326,Dicksonia fragilis Trevis.,Woodsia mollis (Kaulf.) J.Sm.,Woodsia mollis (Kaulf.) J.Sm.,Physematium molle Kaulf.,Physematium molle,Physematium fragile (Trevis.) Kunze,Physematium fragile
111349,Dicksonia organensis Miers,Dicksonia sellowiana Hook.,Dicksonia sellowiana Hook.,Dicksonia sellowiana Hook.,Dicksonia sellowiana,Dicksonia karsteniana (Klotzsch) T.Moore,Dicksonia karsteniana
111358,Dicksonia strigosa (Thunb.) Thunb.,Microlepia strigosa (Thunb.) C.Presl,Microlepia strigosa (Thunb.) C.Presl,Microlepia strigosa (Thunb.) C.Presl,Microlepia strigosa,Microlepia strigosa Prantl,Microlepia strigosa
111375,Phymatodes angusta (Humb. & Bonpl. ex Willd.) Conz.,Pleopeltis angusta Humb. & Bonpl. ex Willd.,Pleopeltis angusta Humb. & Bonpl. ex Willd.,Pleopeltis angusta Humb. & Bonpl. ex Willd.,Pleopeltis angusta,Pleopeltis angusta Bojer,Pleopeltis angusta
111417,Cheilanthes chihuahuaensis (Saiki) Fraser-Jenk.,Hemionitis farinosa (Forssk.) Christenh.,Hemionitis farinosa (Forssk.) Christenh.,Aleuritopteris farinosa (Forssk.) Fée,Aleuritopteris farinosa,Aleuritopteris mexicana Fée,Aleuritopteris mexicana
111425,Phymatodes zosteriformis C.Presl,Leptochilus pteropus subsp. pteropus ,Leptochilus pteropus subsp. pteropus ,Leptochilus pteropus subsp. pteropus ,Leptochilus pteropus,Leptochilus pteropus subsp. minor (Bedd.) Fraser-Jenk.,Leptochilus pteropus
111426,Acrophorus affinis Moore,Lindsaea pectinata Blume,Lindsaea pectinata Blume,Lindsaea pectinata Blume,Lindsaea pectinata,Davallodes hymenophylloides (Blume) M.Kato & Tsutsumi,Davallodes hymenophylloides
111441,Aetopteron braunii House,Polystichum microchlamys (Christ) Kodama,Polystichum microchlamys (Christ) Kodama,Polystichum microchlamys (Christ) Matsum.,Polystichum microchlamys,Polystichum braunii (Spenn.) Fée,Polystichum braunii
111442,Aetopteron polyblepharon (Roem. ex Kunze) Nakai,Polystichum polyblepharum C.Presl,Polystichum polyblepharum C.Presl,Polystichum luctuosum (Kunze) T.Moore,Polystichum luctuosum,Polystichum polyblepharon (Roem. ex Kunze) C.Presl,Polystichum polyblepharon
111464,Arachniodes maxima (Baker) Brownlie,Dryopteris ludens (Baker) C.Chr.,Dryopteris ludens (Baker) C.Chr.,Dryopteris arborescens (Baker) Kuntze,Dryopteris arborescens,Dryopteris maxima (Baker) C.Chr.,Dryopteris maxima
111481,Arachniodes yakusimensis (H.Itô) Nakaike,Arachniodes rhomboidea (Wall. ex Mett.) Ching,Arachniodes rhomboidea (Wall. ex Mett.) Ching,Arachniodes rhomboidea (Wall. ex Mett.) Ching,Arachniodes rhomboidea,Arachniodes amabilis (Blume) Tindale,Arachniodes amabilis
111485,Aspidium acrocarpon Fée,Triplophyllum protensum (Sw.) Holttum,Triplophyllum protensum (Sw.) Holttum,Triplophyllum protensum (Sw.) Holttum,Triplophyllum protensum,Triplophyllum dicksonioides (Fée) Holttum,Triplophyllum dicksonioides
111502,Aspidium americanum Torrey,Dryopteris goldiana (Hook. ex Goldie) A.Gray,Dryopteris goldiana (Hook. ex Goldie) A.Gray,Dryopteris goldiana (Hook. ex Goldie) A.Gray,Dryopteris goldiana,Dryopteris goldieana (Hook. ex Goldie) A.Gray,Dryopteris goldieana
111510,Aspidium angustifolium Mett.,Thelypteris setosula C.F.Reed,Thelypteris setosula C.F.Reed,Thelypteris setosula C.F.Reed,Thelypteris setosula,Sphaerostephanos angustifolius (C.Presl) Holttum,Sphaerostephanos angustifolius
111513,Aspidium appendiculatum Blume,Arachniodes aristata (G.Forst.) Tindale,Arachniodes aristata (G.Forst.) Tindale,Arachniodes aristata (G.Forst.) Tindale,Arachniodes aristata,Arachniodes carvifolia (Kunze) Ching,Arachniodes carvifolia
111514,Aspidium appendiculatum Wall. ex Mett.,Thelypteris squamaestipes (Clarke) Ching,Thelypteris squamaestipes (Clarke) Ching,Cyclogramma squamaestipes (C.B.Clarke) Tagawa,Cyclogramma squamaestipes,Christella procera (D.Don) Mazumdar,Christella procera
111521,Aspidium asperum Gray,Polystichum lonchitis (L.) Roth,Polystichum lonchitis (L.) Roth,Polystichum lonchitis (L.) Roth,Polystichum lonchitis,Polystichum lonchitis Murbeck,Polystichum lonchitis
111534,Aspidium bidentatum Spreng.,Nephrolepis acutifolia (Desv.) Christ,Nephrolepis acutifolia (Desv.) Christ,Nephrolepis acutifolia (Desv.) Christ,Nephrolepis acutifolia,Nephrolepis biserrata (Sw.) Schott,Nephrolepis biserrata
111538,Aspidium biseriatum Christ,Tectaria siifolia (Willd.) Copel.,Tectaria siifolia (Willd.) Copel.,Tectaria siifolia (Willd.) Copel.,Tectaria siifolia,Tectaria siifolia Copel.,Tectaria siifolia
111539,Aspidium blackwellianum Ten.,Dryopteris filix-mas subsp. filix-mas ,Dryopteris filix-mas subsp. filix-mas ,Dryopteris filix-mas subsp. filix-mas ,Dryopteris filix-mas,Dryopteris borreri Newman,Dryopteris borreri
111553,Aspidium cadieri Christ,Tectaria ingens Holttum,Tectaria ingens Holttum,Tectaria ingens Holttum,Tectaria ingens,Tectaria cadieri (Christ) C.Chr.,Tectaria cadieri
111560,Aspidium canum Wall.,Thelypteris parasitica (L.) Tardieu,Thelypteris parasitica (L.) Tardieu,Christella parasitica (L.) H.Lév.,Christella parasitica,Trigonospora calcarata (Blume) Holttum,Trigonospora calcarata
111561,Aspidium caruifolium Baker,Polystichum carvifolium Diels,Polystichum carvifolium Diels,Polystichum carvifolium Diels,Polystichum carvifolium,Polystichum caruifolium (Baker) Diels,Polystichum caruifolium
111570,Aspidium cinnamomeum Sw.,Arachniodes denticulata (Sw.) Ching,Arachniodes denticulata (Sw.) Ching,Arachniodes denticulata (Sw.) Ching,Arachniodes denticulata,Arachniodes denticulata (Sw.) Proctor,Arachniodes denticulata
111595,Aspidium cystostegia Hook.,Polystichum cystostegium (Hook.) J.B.Armstr.,Polystichum cystostegium (Hook.) J.B.Armstr.,Polystichum cystostegium (Hook.) J.B.Armstr.,Polystichum cystostegium,Polystichum cystostegia (Hook.) Armstr.,Polystichum cystostegia
111598,Aspidium decastroi Alderw.,Tectaria siifolia (Willd.) Copel.,Tectaria siifolia (Willd.) Copel.,Tectaria siifolia (Willd.) Copel.,Tectaria siifolia,Tectaria siifolia Copel.,Tectaria siifolia
111600,Aspidium deparioides (T.Moore) Hook.,Dryopteris deparioides (Moore) Kuntze,Dryopteris deparioides (Moore) Kuntze,Dryopteris deparioides (Moore) Kuntze,Dryopteris deparioides,Dryopteris deparioides subsp. deparioides (T.Moore) Kuntze,Dryopteris deparioides
111611,Aspidium dissectum Fée,Arachniodes denticulata (Sw.) Ching,Arachniodes denticulata (Sw.) Ching,Arachniodes denticulata (Sw.) Ching,Arachniodes denticulata,Arachniodes denticulata (Sw.) Proctor,Arachniodes denticulata
111618,Aspidium donianum Spreng.,Dryopteris wallichiana (Spreng.) Hyl.,Dryopteris wallichiana (Spreng.) Hyl.,Dryopteris wallichiana (Spreng.) Hyl.,Dryopteris wallichiana,Dryopteris wallichiana subsp. wallichiana ,Dryopteris wallichiana
111621,Aspidium drepanum Schkuhr,Dryopteris dilatata (Hoffm.) A.Gray,Dryopteris dilatata (Hoffm.) A.Gray,Dryopteris dilatata (Hoffm.) A.Gray,Dryopteris dilatata,Dryopteris dilatata subsp. dilatata (Hoffm.) A.Gray,Dryopteris dilatata
111622,Aspidium dumetorum Sm.,Dryopteris dilatata (Hoffm.) A.Gray,Dryopteris dilatata (Hoffm.) A.Gray,Dryopteris dilatata (Hoffm.) A.Gray,Dryopteris dilatata,Dryopteris dilatata subsp. dilatata (Hoffm.) A.Gray,Dryopteris dilatata
111632,Aspidium eriosorus Fée,Thelypteris eriosora (Fée) Ponce,Thelypteris eriosora (Fée) Ponce,Thelypteris eriosora (Fée) Ponce,Thelypteris eriosora,Amauropelta eriosorus (Fée) Salino & T.E.Almeida,Amauropelta eriosorus
111642,Aspidium flagelliferum Roxb.,Nephrolepis exaltata subsp. exaltata ,Nephrolepis exaltata subsp. exaltata ,Nephrolepis exaltata subsp. exaltata ,Nephrolepis exaltata,Nephrolepis falciformis J.Sm.,Nephrolepis falciformis
111659,Aspidium gaboonense Kuhn,Tectaria angelicifolia Copel.,Tectaria angelicifolia Copel.,Tectaria angelicifolia Copel.,Tectaria angelicifolia,Tectaria angelicifolia (Schumach.) Copel.,Tectaria angelicifolia
111670,Aspidium gracilipes Fée,Arachniodes denticulata (Sw.) Ching,Arachniodes denticulata (Sw.) Ching,Arachniodes denticulata (Sw.) Ching,Arachniodes denticulata,Arachniodes denticulata (Sw.) Proctor,Arachniodes denticulata
111677,Aspidium haleakalense Mann,Polystichum aculeatum (L.) Roth,Polystichum aculeatum (L.) Roth,Polystichum aculeatum (L.) Roth,Polystichum aculeatum,Nephrolepis brownii (Desv.) Hovenkamp & Miyam.,Nephrolepis brownii
111688,Aspidium hilsenbergii Sieb.,Thelypteris hispidula (Decne.) C.F.Reed,Thelypteris hispidula (Decne.) C.F.Reed,Christella hispidula (Decne.) Holttum,Christella hispidula,Christella dentata (Forssk.) Brownsey & Jermy,Christella dentata
111694,Aspidium humile Willd.,Pteris vittata subsp. vittata ,Pteris vittata subsp. vittata ,Pteris vittata subsp. vittata ,Pteris vittata,Pteris vittata L.,Pteris vittata
111770,Aspidium myrrhidifolium (Vill.) Chevall.,Cystopteris montana (Lam.) Bernh. ex Desv.,Cystopteris montana (Lam.) Bernh. ex Desv.,Cystopteris montana (Lam.) Bernh. ex Desv.,Cystopteris montana,Cystopteris montana Christ,Cystopteris montana
111804,Aspidium pinnatifido-serratum Mett.,Ctenitis cirrhosa (Schum.) Ching,Ctenitis cirrhosa (Schum.) Ching,Ctenitis cirrhosa (Schum.) Ching,Ctenitis cirrhosa,Cyclosorus interruptus (Willd.) H.Itô,Cyclosorus interruptus
111808,Aspidium platypus Kunze,Arachniodes aristata (G.Forst.) Tindale,Arachniodes aristata (G.Forst.) Tindale,Arachniodes aristata (G.Forst.) Tindale,Arachniodes aristata,Arachniodes carvifolia (Kunze) Ching,Arachniodes carvifolia
111813,Aspidium polyblepharon Roem. ex Kunze,Polystichum polyblepharum C.Presl,Polystichum polyblepharum C.Presl,Polystichum luctuosum (Kunze) T.Moore,Polystichum luctuosum,Polystichum polyblepharon (Roem. ex Kunze) C.Presl,Polystichum polyblepharon
111829,Aspidium pulchellum Blume,Arachniodes aristata (G.Forst.) Tindale,Arachniodes aristata (G.Forst.) Tindale,Arachniodes aristata (G.Forst.) Tindale,Arachniodes aristata,Arachniodes carvifolia (Kunze) Ching,Arachniodes carvifolia
111844,Aspidium retroflexum Willd.,Thelypteris refracta (Fisch. & E.Mey. ex Kunze) C.F.Reed,Thelypteris refracta (Fisch. & E.Mey. ex Kunze) C.F.Reed,Goniopteris refracta (Fisch. & C.A.Mey. ex Kunze) J.Sm.,Goniopteris refracta,Goniopteris retroflexa (L.) Salino & T.E.Almeida,Goniopteris retroflexa
111862,Aspidium scariosum Roxb.,Arachniodes cornucervi (D.Don) Fraser-Jenk.,Arachniodes cornucervi (D.Don) Fraser-Jenk.,Arachniodes cornucervi (D.Don) Fraser-Jenk.,Arachniodes cornucervi,Polystichum scariosum (Roxb.) C.V.Morton,Polystichum scariosum
111863,Aspidium schizolobium Kuhn,Hypolepis rugosula subsp. viscida (Roxb.) Schwartsb. & J.Prado,Hypolepis rugosula subsp. viscida (Roxb.) Schwartsb. & J.Prado,Hypolepis rugosula subsp. viscida (Roxb.) Schwartsb. & J.Prado,Hypolepis rugosula,Polystichum ammifolium C.Chr.,Polystichum ammifolium
111889,Aspidium subelongatum Blume,Arachniodes aristata (G.Forst.) Tindale,Arachniodes aristata (G.Forst.) Tindale,Arachniodes aristata (G.Forst.) Tindale,Arachniodes aristata,Arachniodes carvifolia (Kunze) Ching,Arachniodes carvifolia
111897,Aspidium tanacetifolium Opiz,Dryopteris dilatata (Hoffm.) A.Gray,Dryopteris dilatata (Hoffm.) A.Gray,Dryopteris dilatata (Hoffm.) A.Gray,Dryopteris dilatata,Dryopteris dilatata subsp. dilatata (Hoffm.) A.Gray,Dryopteris dilatata
111899,Aspidium tavoyanum Wall.,Nephrolepis cordifolia (L.) C.Presl,Nephrolepis cordifolia (L.) C.Presl,Nephrolepis cordifolia (L.) C.Presl,Nephrolepis cordifolia,Nephrolepis delicatula (Decne.) Pic.Serm.,Nephrolepis delicatula
111905,Aspidium tenerum Fée,Arachniodes denticulata (Sw.) Ching,Arachniodes denticulata (Sw.) Ching,Arachniodes denticulata (Sw.) Ching,Arachniodes denticulata,Arachniodes denticulata (Sw.) Proctor,Arachniodes denticulata
111908,Aspidium terminans Wall.,Thelypteris decora (Domin) C.F.Reed,Thelypteris decora (Domin) C.F.Reed,Amblovenatum decorum (Domin) S.Linds. & D.J.Middleton,Amblovenatum decorum,Amblovenatum terminans (Holttum) J.P.Roux,Amblovenatum terminans
111999,Ctenitis hypolepioides (Rosenst.) Copel.,Dryopteris alpina Rosenst.,Dryopteris alpina Rosenst.,Dryopteris alpina Rosenst.,Dryopteris alpina,Dryopteris hypolepioides Rosenst.,Dryopteris hypolepioides
112004,Ctenitis lowei Copel.,"Parapolystichum acuminatum (Houlston) Labiak, Sundue & R.C.Moran","Parapolystichum acuminatum (Houlston) Labiak, Sundue & R.C.Moran","Parapolystichum acuminatum (Houlston) Labiak, Sundue & R.C.Moran",Parapolystichum acuminatum,Lastreopsis hispida (Sw.) Tindale,Lastreopsis hispida
112021,Ctenitis pulvinata (C.Chr.) Ching,Ctenitis cirrhosa (Schum.) Ching,Ctenitis cirrhosa (Schum.) Ching,Ctenitis cirrhosa (Schum.) Ching,Ctenitis cirrhosa,Ctenitis pulvinata (C.Chr.) Ching,Ctenitis pulvinata
112031,"Cheilanthes marchettiana Rasbach, Reichst. & Schneller",Hemionitis pteridioides (Reichard) Christenh.,Hemionitis pteridioides (Reichard) Christenh.,Oeosporangium pteridioides (Reichard) Fraser-Jenk. & Pariyar,Oeosporangium pteridioides,"Oeosporangium marchettianum (Rasbach, Reichst. & Schneller) Arana & Mor.-Saiz",Oeosporangium marchettianum
112039,Ctenitopsis cadieri (Christ) C.Chr.,Tectaria ingens Holttum,Tectaria ingens Holttum,Tectaria ingens Holttum,Tectaria ingens,Tectaria cadieri (Christ) C.Chr.,Tectaria cadieri
112067,Cyrtomium butterfieldii Anon.,Cyrtomium falcatum (L.f.) C.Presl,Cyrtomium falcatum (L.f.) C.Presl,Cyrtomium falcatum (L.f.) C.Presl,Cyrtomium falcatum,Cyrtomium falcatum subsp. falcatum ,Cyrtomium falcatum
112071,Diacalpe fragilis (Trevis.) Trevis.,Woodsia mollis (Kaulf.) J.Sm.,Woodsia mollis (Kaulf.) J.Sm.,Physematium molle Kaulf.,Physematium molle,Physematium fragile (Trevis.) Kunze,Physematium fragile
112090,Didymochlaena dimidiata Kunze,Didymochlaena truncatula (Sw.) J.Sm.,Didymochlaena truncatula (Sw.) J.Sm.,Didymochlaena truncatula (Sw.) J.Sm.,Didymochlaena truncatula,Didymochlaena dimidiata Kunze,Didymochlaena dimidiata
112092,Didymochlaena pulcherrima (Raddi) Herter,Didymochlaena truncatula (Sw.) J.Sm.,Didymochlaena truncatula (Sw.) J.Sm.,Didymochlaena truncatula (Sw.) J.Sm.,Didymochlaena truncatula,Didymochlaena pulcherrima (Raddi) Herter,Didymochlaena pulcherrima
112093,Dryomenis phymatodes Fée,Tectaria siifolia (Willd.) Copel.,Tectaria siifolia (Willd.) Copel.,Tectaria siifolia (Willd.) Copel.,Tectaria siifolia,Tectaria siifolia Copel.,Tectaria siifolia
112119,Dryopteris alta Brause,Thelypteris alata (L.) C.F.Reed,Thelypteris alata (L.) C.F.Reed,Goniopteris alata (L.) Ching,Goniopteris alata,Plesioneuron altum (Brause) Holttum,Plesioneuron altum
112128,Dryopteris anomala (Hook. & Arn.) Kuntze,Polystichum anomalum J.Sm.,Polystichum anomalum J.Sm.,Polystichum anomalum J.Sm.,Polystichum anomalum,Polystichum anomalum subsp. anomalum (Hook. & Arn.) J.Sm.,Polystichum anomalum
112204,Dryopteris caudiculata (Sieber ex Kunze) C.Chr.,Thelypteris truncata (Poir.) K.Iwats.,Thelypteris truncata (Poir.) K.Iwats.,Reholttumia truncata (Poir.) S.E.Fawc. & A.R.Sm.,Reholttumia truncata,Pneumatopteris prismatica (Desv.) Holttum,Pneumatopteris prismatica
112212,Dryopteris chartacea C.Chr.,Thelypteris grandis A.R.Sm.,Thelypteris grandis A.R.Sm.,Pelazoneuron abruptum var. grande (A.R.Sm.) A.R.Sm. & S.E.Fawc.,Pelazoneuron abruptum,Pelazoneuron abruptum (C.Presl) A.R.Sm. & S.E.Fawc.,Pelazoneuron abruptum
112246,Dryopteris crenulato-serrulata (Makino) C.Chr.,Athyrium crenulatoserrulatum Makino,Athyrium crenulatoserrulatum Makino,Diplazium esculentum (Retz.) Sw.,Diplazium esculentum,Goniopteris serrulata J.Sm.,Goniopteris serrulata
112250,Adiantum chevalieri Christ,Adiantum stolzii Brause,Adiantum stolzii Brause,Adiantum stolzii Brause,Adiantum stolzii,Adiantum schweinfurthii Kuhn,Adiantum schweinfurthii
112254,Dryopteris cystostegia Kuntze,Polystichum cystostegium (Hook.) J.B.Armstr.,Polystichum cystostegium (Hook.) J.B.Armstr.,Polystichum cystostegium (Hook.) J.B.Armstr.,Polystichum cystostegium,Polystichum cystostegia (Hook.) Armstr.,Polystichum cystostegia
112275,Cheilanthes profusa Kunze,Hemionitis contracta (Kunze) Christenh.,Hemionitis contracta (Kunze) Christenh.,Cheilanthes contracta Kunze,Cheilanthes contracta,Cheilanthes kunzei Mett.,Cheilanthes kunzei
112278,Cheilanthes propinqua Mett.,Hemionitis radiata (L.) Christenh.,Hemionitis radiata (L.) Christenh.,Adiantopsis radiata (L.) Fée,Adiantopsis radiata,Adiantopsis propinqua (Mett.) Prantl,Adiantopsis propinqua
112286,Cheilanthes pseudoargentea (S.K.Wu) K.Iwats.,Hemionitis subdimorpha (C.B.Clarke & Baker) Christenh.,Hemionitis subdimorpha (C.B.Clarke & Baker) Christenh.,Aleuritopteris subdimorpha (C.B.Clarke & Baker) Fraser-Jenk.,Aleuritopteris subdimorpha,Aleuritopteris pseudoargentea S.K.Wu,Aleuritopteris pseudoargentea
112305,Cheilanthes pulveracea C.Presl,Hemionitis farinosa (Forssk.) Christenh.,Hemionitis farinosa (Forssk.) Christenh.,Aleuritopteris farinosa (Forssk.) Fée,Aleuritopteris farinosa,Aleuritopteris mexicana Fée,Aleuritopteris mexicana
112308,Dryopteris fatuhivensis E.Brown,Dryopteris hirtipes (Blume) Kuntze,Dryopteris hirtipes (Blume) Kuntze,Dryopteris hirtipes (Blume) Kuntze,Dryopteris hirtipes,Dryopteris fatuhivensis E.Brown,Dryopteris fatuhivensis
112340,Cheilanthes refracta Pappe & Rawson,Hemionitis multifida (Sw.) Christenh.,Hemionitis multifida (Sw.) Christenh.,Hemionitis multifida (Sw.) Christenh.,Hemionitis multifida,Myriopteris rawsonii (Mett. ex Kuhn) Grusz & Windham,Myriopteris rawsonii
112372,Dryopteris hirto-pilosa Rosenst.,Thelypteris hispidula (Decne.) C.F.Reed,Thelypteris hispidula (Decne.) C.F.Reed,Christella hispidula (Decne.) Holttum,Christella hispidula,Leptogramma pilosa (M.Martens & Galeotti) Underw.,Leptogramma pilosa
112386,Dryopteris hypolepioides Rosenst.,Dryopteris alpina Rosenst.,Dryopteris alpina Rosenst.,Dryopteris alpina Rosenst.,Dryopteris alpina,Dryopteris hypolepioides Rosenst.,Dryopteris hypolepioides
112408,Dryopteris kiauensis C.Chr.,Thelypteris wauensis (Holttum) Christenh.,Thelypteris wauensis (Holttum) Christenh.,Sphaerostephanos wauensis Holttum,Sphaerostephanos wauensis,Mesopteris kiauensis (C.Chr.) S.E.Fawc. & A.R.Sm.,Mesopteris kiauensis
112477,Dryopteris maxima (Baker) C.Chr.,Dryopteris ludens (Baker) C.Chr.,Dryopteris ludens (Baker) C.Chr.,Dryopteris arborescens (Baker) Kuntze,Dryopteris arborescens,Dryopteris maxima (Baker) C.Chr.,Dryopteris maxima
112480,Dryopteris mediterranea Fomin,Dryopteris wallichiana (Spreng.) Hyl.,Dryopteris wallichiana (Spreng.) Hyl.,Dryopteris wallichiana (Spreng.) Hyl.,Dryopteris wallichiana,Dryopteris wallichiana subsp. wallichiana ,Dryopteris wallichiana
112516,Dryopteris nigrescens Kuntze,Tectaria angelicifolia Copel.,Tectaria angelicifolia Copel.,Tectaria angelicifolia Copel.,Tectaria angelicifolia,Tectaria angelicifolia (Schumach.) Copel.,Tectaria angelicifolia
112583,Dryopteris platypus Kuntze,Arachniodes aristata (G.Forst.) Tindale,Arachniodes aristata (G.Forst.) Tindale,Arachniodes aristata (G.Forst.) Tindale,Arachniodes aristata,Arachniodes carvifolia (Kunze) Ching,Arachniodes carvifolia
112619,Dryopteris radicans (L.) Maxon,Thelypteris reptans (J.F.Gmel.) C.V.Morton,Thelypteris reptans (J.F.Gmel.) C.V.Morton,Goniopteris reptans C.Presl,Goniopteris reptans,Asplenium radicans L.,Asplenium radicans
112626,Dryopteris reichsteinii Fraser-Jenk.,Dryopteris wallichiana subsp. madagascariensis (C.Chr.) J.P.Roux,Dryopteris wallichiana subsp. madagascariensis (C.Chr.) J.P.Roux,Dryopteris wallichiana subsp. madagascariensis (C.Chr.) J.P.Roux,Dryopteris wallichiana,Dryopteris wallichiana subsp. wallichiana ,Dryopteris wallichiana
112631,Dryopteris resendeana M.Pinto,Cyclodium heterodon var. abbreviatum (Presl) A.R.Sm.,Cyclodium heterodon var. abbreviatum (Presl) A.R.Sm.,Cyclodium heterodon var. abbreviatum (Presl) A.R.Sm.,Cyclodium heterodon,Dryopteris affinis subsp. affinis ,Dryopteris affinis
112655,Dryopteris saxifragi-varia Nakai,Dryopteris bissetiana (Baker) C.Chr.,Dryopteris bissetiana (Baker) C.Chr.,Dryopteris bissetiana (Baker) C.Chr.,Dryopteris bissetiana,Dryopteris saxifragi-varia Nakai,Dryopteris saxifragi-varia
112668,Dryopteris siifolia (Willd.) Kuntze,Tectaria siifolia (Willd.) Copel.,Tectaria siifolia (Willd.) Copel.,Tectaria siifolia (Willd.) Copel.,Tectaria siifolia,Tectaria siifolia Copel.,Tectaria siifolia
